ite_adv:0, 31.702754974365234
ite_adv:1, 37.71773147583008
ite_adv:2, 42.063289642333984
ite_adv:3, 45.28615951538086
ite_adv:4, 47.90716552734375
ite_adv:5, 49.510982513427734
ite_adv:6, 51.23246765136719
ite_adv:7, 52.50990676879883
ite_adv:8, 53.86089324951172
ite_adv:9, 54.66831970214844
ite_adv:10, 55.36362075805664
ite_adv:11, 56.24013900756836
ite_adv:12, 57.14248275756836
ite_adv:13, 57.76634216308594
ite_adv:14, 58.3593864440918
ite_adv:0, 31.480632781982422
ite_adv:1, 36.80805206298828
ite_adv:2, 41.07291030883789
ite_adv:3, 44.07167434692383
ite_adv:4, 46.25426483154297
ite_adv:5, 48.280494689941406
ite_adv:6, 50.03815841674805
ite_adv:7, 50.91743469238281
ite_adv:8, 52.23781204223633
ite_adv:9, 53.1761360168457
ite_adv:10, 54.22606658935547
ite_adv:11, 55.02415084838867
ite_adv:12, 55.888389587402344
ite_adv:13, 56.391357421875
ite_adv:14, 57.087730407714844
ite_adv:0, 33.05006790161133
ite_adv:1, 38.44231033325195
ite_adv:2, 42.67206954956055
ite_adv:3, 45.687583923339844
ite_adv:4, 48.267372131347656
ite_adv:5, 50.12420654296875
ite_adv:6, 51.67379379272461
ite_adv:7, 52.800960540771484
ite_adv:8, 54.189903259277344
ite_adv:9, 55.60564041137695
ite_adv:10, 56.502197265625
ite_adv:11, 57.21482467651367
ite_adv:12, 57.80119323730469
ite_adv:13, 58.341880798339844
ite_adv:14, 58.78986740112305
ite_adv:0, 30.848012924194336
ite_adv:1, 37.316226959228516
ite_adv:2, 41.8798828125
ite_adv:3, 44.9365348815918
ite_adv:4, 47.65814971923828
ite_adv:5, 49.33950424194336
ite_adv:6, 50.95159149169922
ite_adv:7, 51.97053146362305
ite_adv:8, 53.14580535888672
ite_adv:9, 54.19246292114258
ite_adv:10, 55.199886322021484
ite_adv:11, 55.873470306396484
ite_adv:12, 56.71660232543945
ite_adv:13, 57.265132904052734
ite_adv:14, 57.909889221191406
ite_adv:0, 31.438322067260742
ite_adv:1, 37.564090728759766
ite_adv:2, 41.027618408203125
ite_adv:3, 43.81406021118164
ite_adv:4, 47.11595153808594
ite_adv:5, 49.51933670043945
ite_adv:6, 51.611446380615234
ite_adv:7, 52.345401763916016
ite_adv:8, 53.71331024169922
ite_adv:9, 54.68206024169922
ite_adv:10, 55.772159576416016
ite_adv:11, 56.66664505004883
ite_adv:12, 57.07762908935547
ite_adv:13, 57.90020751953125
ite_adv:14, 58.618595123291016
ite_adv:0, 30.58189582824707
ite_adv:1, 36.57181930541992
ite_adv:2, 40.96285629272461
ite_adv:3, 44.63138198852539
ite_adv:4, 46.574363708496094
ite_adv:5, 48.54524612426758
ite_adv:6, 50.2855224609375
ite_adv:7, 51.60064697265625
ite_adv:8, 52.75784683227539
ite_adv:9, 53.564029693603516
ite_adv:10, 54.09158706665039
ite_adv:11, 55.15401840209961
ite_adv:12, 56.0844612121582
ite_adv:13, 56.514381408691406
ite_adv:14, 57.2801513671875
ite_adv:0, 30.876222610473633
ite_adv:1, 36.276214599609375
ite_adv:2, 40.14802932739258
ite_adv:3, 43.196659088134766
ite_adv:4, 45.83797836303711
ite_adv:5, 47.748470306396484
ite_adv:6, 49.748165130615234
ite_adv:7, 50.896549224853516
ite_adv:8, 51.936771392822266
ite_adv:9, 52.81856918334961
ite_adv:10, 53.96402359008789
ite_adv:11, 55.02751159667969
ite_adv:12, 55.53775405883789
ite_adv:13, 56.120357513427734
ite_adv:14, 56.70404052734375
ite_adv:0, 31.157440185546875
ite_adv:1, 37.396541595458984
ite_adv:2, 41.5925407409668
ite_adv:3, 44.02757263183594
ite_adv:4, 46.75944900512695
ite_adv:5, 48.26316833496094
ite_adv:6, 49.522579193115234
ite_adv:7, 51.04254913330078
ite_adv:8, 52.30004119873047
ite_adv:9, 53.48542404174805
ite_adv:10, 54.60859680175781
ite_adv:11, 55.6043815612793
ite_adv:12, 56.317344665527344
ite_adv:13, 56.75400924682617
ite_adv:14, 57.468902587890625
ite_adv:0, 31.40960121154785
ite_adv:1, 38.65537643432617
ite_adv:2, 42.227657318115234
ite_adv:3, 45.11479949951172
ite_adv:4, 47.496826171875
ite_adv:5, 49.39823532104492
ite_adv:6, 51.17125701904297
ite_adv:7, 52.32038116455078
ite_adv:8, 53.37933349609375
ite_adv:9, 54.30887985229492
ite_adv:10, 55.12945556640625
ite_adv:11, 55.85654830932617
